id	text_lower	label	matched_word
1.57217E+18	"iranian girls are afraid to go out, please help us and publish this content so that we can be seen and people and organizations will help us, our government wants us to be victims.  kend wants to kill us, like mehsa amini\n#مهسا_امینی #mahsa_amini #mahsaamini"	0	"raid to go out, please help us and publish this content"
1.57857E+18	"where is doctor pouyan?? \nfollowing the irgc genocide in zahedan, he posted to his instagram that most of the bullets removed were from the victim’s backs (proving they were ambushed) he has since disappeared, his instagram shut \n#mahsaamini #doctorpouyan https://t.co/vduucyhlto"	1	posted to his instagram that most of the bullets remove
1.58241E+18	"#iranrevolution2022 #twitter users accounts being sanctioned, #censored, or removed by @twitter. &gt;@imaniamil @seculariranians&lt; #iranrevulotion #iran #iranprotest #usa @elonmusk @houseforeigngop @jim_jordan https://t.co/ziifpecjfp"	1	"twitter users accounts being sanctioned, #censored, or remove"
1.6136E+18	"which of your social networks was hacked, blocked or disabled?  have you tried contacting their support and it didn't work?  i can unlock and recover all these accounts, just send me a message.\n#hack #hacking #send #ethicalhacking #cybersecurity #message #service #database #start"	1	blocked or disabled?  have you tried contacting their support and it didn't work?  i can unlock and recover all these account
1.57838E+18	army (bts) do your thing and report this channel talking shit about bts.\n#mahsaamini #mahsaamini‌ \nhttps://t.co/jfrgkhfqog\nthe content of this channel is anti-women and inciting public opinion to kill women.  please close this channel because they cause crime to happen. https://t.co/3r6w4yikck	1	report this channel talking shit about bts.\n#mahsaamini #mahsaamini‌ \nhttps://t.co/jfrgkhfqog\nthe content
1.58777E+18	"#iran’s police force has opened an investigation after a video posted online showed officers beating a man amid #protests sparked by the death in custody of mahsa amini, media reports.\n\nhttps://t.co/o7uppgjasa"	0	"posted online showed officers beating a man amid #protests sparked by the death in custody of mahsa amini, media report"
1.58984E+18	please sign #مهسا_امینی \nelon musk: ban ayatollah khamenei from twitter - sign the petition! https://t.co/jjqvpmj6km via @change	1	 ban ayatollah khamenei from twitter
1.60732E+18	"the jerusalem post newspaper in israel reported that turkey plans to return #حسین_منبری and #شوگار_محمدی, a kurdish couple, who are facing the death sentence for participating in the 1996 protests, to iran.\n#mahsaamini \n#iranrevolution"	0	post newspaper in israel report
1.59742E+18	#arcblock is the master hand for #web3 infrastructure \n\nit has right now decentralized #twitter \n\nconfirmed working with #tmobile and #starlink \n\nnot to mention @mave99a background in telecom \n\nthe tesla phone 📞 https://t.co/nzlz18llul	0	block is the master hand for #web3 infrastructure \n\nit has right now decentralized #twitter
1.59446E+18	 let's review\n#100daysofcode #cybersecurity\n#python #iot #pytorch @kiiara \n#javascript #reactjs #wordpress #security #defi #btsv #devops\n#roblox #flutter #html #azure\n#blacktechtwitter #serverless #news #mahsaamini #nodejs \n#blockchain #nftcommunity \n#زن_زندگی_آزادی #nft #cloud https://t.co/jflccpfjfp	0	twitter #serverless #news #mahsaamini #nodejs \n#block
1.57517E+18	journalist niloufar hamedi has been arrested for reporting on #mahsaamini 's injuries. the regime is attempting to silence iranian women by any means possible. it must be held accountable for its human rights violations. #مهسا_امینی #opiran	0	reporting on #mahsaamini 's injuries. the regime is attempting to silence iranian women by any means possible. it must be held account
1.57751E+18	"#iranprotests2022 don't be afraid to post screenshots of anyone defending hijab or sharia mandates, i want to make a collage and expose what's happening."	0	raid to post
1.57546E+18	"close your eyes.\nimagine that you are in italy, venice. \nyou have an access to the content that you need. nothing is blocked, because you are in another country🇮🇹\nopen your eyes.\nconnect securevpn and surf internet as you are in italy now😎🍕🍝🇮🇹\n#securevpn #vpn #ipaddress https://t.co/kxnvq6ndxi"	0	content that you need. nothing is block
1.61061E+18	"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution"	0	blocks the data disruption is at its highest and mobile internet has been cut off for many user
1.59713E+18	what makes a growing #cagr in the global #digital insurance platform market of 11.3% from 2021 to 2030?\ndownload the sample report:\nhttps://t.co/ryh2pf6jua\n\n#computing #growth #digital #cloud #machinelearning #insurance #content #artificialintelligence #bbtvi #kurdistan https://t.co/y1uy1c6oiu	0	report:\nhttps://t.co/ryh2pf6jua\n\n#computing #growth #digital #cloud #machinelearning #insurance #content
1.57286E+18	"#meta block our number in whatsapp and deleting our posts in instagram\n@markzukerberg you bastered\n@youranonone be our voice, most of our people don’t have any internet\n\n#mahsaamini #iranprotests \n#مهسا_امینی"	1	block our number in whatsapp and deleting our post
1.58087E+18	#reporterohnegrenzen\n#reporterswithoutborders \n#reporterssansfrontières\n\narresting journalists &amp; stifling the #freedomofthepress in #iran has a long history and is particularly dramatic now.\n\n#iranprotests2022 \n#amplifiertweet https://t.co/f3syzp9e4x	0	reporterohnegrenzen\n#reporterswithoutborders \n#reporterssansfrontières\n\narresting journalists &amp; stifling the #freedomofthepress in #iran has a long history and is particularly dramatic now.\n\n#iranprotests2022 \n#amplifiertweet
1.61266E+18	"⚡ moderate internet #outage detected: #starlink in #colorado since 9:00 pm, impacting #denver\n\n🇺🇸 live map and analysis\n👉 https://t.co/kcfey5obuk\n\nretweet if down for you too\n#starlinkdown #starlinkoutage #nointernet #primetime https://t.co/u4zklray6c"	0	"moderate internet #outage detected: #starlink in #colorado since 9:00 pm, impacting #denver\n\n🇺🇸 live map and analysis\n👉 https://t.co/kcfey5obuk\n\nretweet"
1.57306E+18	hey @telegram these telegram channels from iran are posting the identity of iranian protesters to get them arrested. aren't you gonna suspend them? @durov \n\n#mahsaamini‌ \n#مهسا_امینی \n#iranprotests2022 https://t.co/a76k9cfsql	1	posting the identity of iranian protesters to get them arrested. aren't you gonna suspend
1.58893E+18	"hello @twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend accounts that use this hashtag for violating twitter rules.\nthank you 🙏❤️\n\n#mahsaamini\n#مهسا_امینی"	1	"twittersupport \nmercenaries of the terrorist islamic republic are trending the hashtag ""execute"" with the following farsi text:\nاعدام_کنید\n\nplease permanently suspend"
1.58162E+18	"an hour ago, 5 people have raided navid seyyed aliakbar's house and have arrested him, taking his mobile and laptop (his wife's tweet is below).\n\nnavid is an iranian author and translator of children's literature.\nbe his voice!\n#mahsaamini\n#مهسا_امینی\n#نوید_سیدعلی‌اکبر https://t.co/yrsb7noviv"	0	"raided navid seyyed aliakbar's house and have arrested him, taking his mobile and laptop (his wife's tweet"
1.59478E+18	firms put worker user experience ahead of security: report -- virtualization review\n#vdi #byod #zerotrust #cybersecurity #ux #digitalworkspaces #vpn  https://t.co/zmqknvak5t	0	user experience ahead of security: report
1.57337E+18	هاهاهااا\nlots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی	1	accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1.59092E+18	"+repost\nthere have been reports that i.r. government attempts to further limit the citizens’ internet access with the help of private enterprises, namely #arvancloud. human rights organizations need to reflect on the matter. \n#مهسا_امینی\n#mahsaamini https://t.co/yqoimcyhmy"	0	post\nthere have been report
1.60321E+18	#womenlifefreedom \n🛑extreme violence 💥faced by courageous 🇮🇷iranian women &amp; girls \n\nsustained nationwide protests over \n#mahsaamini tragic death of 22-year-old \nmahsa (zhina) amini\n\nprotect 🚺📳women/girls from online harassment/abuse by iranian authorities https://t.co/pbzggyzf4e	0	harassment
